# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   95       4.954119904648e-10       1.800544644077e-13      -9.076117663040e-13       0.000000000000e+00       1.069041789586e-11       1.534428125292e-12      -7.423960147685e-15 
   96       4.984101010261e-10       1.846905245562e-13      -1.006461359944e-12       0.000000000000e+00       1.040037599572e-11       1.501482070977e-12      -7.388778645267e-15 
   97       5.014464585925e-10       1.893479786656e-13      -1.106928778658e-12       0.000000000000e+00       1.012066867427e-11       1.469646120591e-12      -7.357641387261e-15 
   98       5.045218584996e-10       1.940240132805e-13      -1.208953001301e-12       0.000000000000e+00       9.851061602609e-12       1.438883996504e-12      -7.329207528593e-15 
   99       5.076366458220e-10       1.987157427281e-13      -1.312471040939e-12       0.000000000000e+00       9.591216876271e-12       1.409146665873e-12      -7.301997474582e-15 
  100       5.107906963765e-10       2.034202089937e-13      -1.417417955901e-12       0.000000000000e+00       9.340689460784e-12       1.380371907208e-12      -7.274389045814e-15 
  101       5.139833977244e-10       2.081343815968e-13      -1.523726860821e-12       0.000000000000e+00       9.098923637234e-12       1.352483876945e-12      -7.244613643016e-15 
  102       5.172136301750e-10       2.128551574675e-13      -1.631328937690e-12       0.000000000000e+00       8.865249447834e-12       1.325392676015e-12      -7.210752411930e-15 
  103       5.204797477880e-10       2.175793608218e-13      -1.740153446901e-12       0.000000000000e+00       8.638879141485e-12       1.298993916414e-12      -7.170732408185e-15 
  104       5.237802489009e-10       2.223038160451e-13      -1.850128207501e-12       0.000000000000e+00       8.419085220739e-12       1.273193467445e-12      -7.122820612151e-15 
  105       5.271159317853e-10       2.270255778197e-13      -1.961181088026e-12       0.000000000000e+00       8.205769630243e-12       1.247986435100e-12      -7.067190236042e-15 
  106       5.304879961278e-10       2.317417319976e-13      -2.073238738591e-12       0.000000000000e+00       7.998965188814e-12       1.223388093272e-12      -7.004559837290e-15 
  107       5.338973682272e-10       2.364493260398e-13      -2.186226155677e-12       0.000000000000e+00       7.798659314114e-12       1.199409501965e-12      -6.935715978854e-15 
  108       5.373446895744e-10       2.411453696940e-13      -2.300066698336e-12       0.000000000000e+00       7.604792463831e-12       1.176057350568e-12      -6.861514864972e-15 
  109       5.408303054322e-10       2.458268356737e-13      -2.414682104394e-12       0.000000000000e+00       7.417256576865e-12       1.153333801121e-12      -6.782883976916e-15 
  110       5.443542534161e-10       2.504906603358e-13      -2.529992506655e-12       0.000000000000e+00       7.235893514512e-12       1.131236331588e-12      -6.700823708741e-15 
  111       5.479162520735e-10       2.551337443593e-13      -2.645916449106e-12       0.000000000000e+00       7.060493501648e-12       1.109757579125e-12      -6.616409003042e-15 
  112       5.515156894643e-10       2.597529534231e-13      -2.762370903120e-12       0.000000000000e+00       6.890793567912e-12       1.088885183350e-12      -6.530790986702e-15 
  113       5.551516117409e-10       2.643451188850e-13      -2.879271283658e-12       0.000000000000e+00       6.726475988889e-12       1.068601629613e-12      -6.445198606649e-15 
  114       5.588227117280e-10       2.689070384590e-13      -2.996531465475e-12       0.000000000000e+00       6.567166727299e-12       1.048884092268e-12      -6.360940265608e-15 
  115       5.625273175029e-10       2.734354768943e-13      -3.114063799324e-12       0.000000000000e+00       6.412433874174e-12       1.029704277940e-12      -6.279405457850e-15 
  116       5.662638874294e-10       2.779272405544e-13      -3.231780415976e-12       0.000000000000e+00       6.261882044452e-12       1.011034896146e-12      -6.201779323159e-15 
