# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  550       3.595104677991e-10       9.413658498427e-13      -2.512165912115e-12       0.000000000000e+00       4.467812033403e-14       5.722684556500e-16       1.741546978559e-16 
  551       3.594805316545e-10       9.476400861220e-13      -2.327140970639e-12       0.000000000000e+00       4.438492448972e-14       5.783148968499e-16       1.635601897351e-16 
  552       3.594189830692e-10       9.546329127350e-13      -2.142582042851e-12       0.000000000000e+00       4.409406962935e-14       5.849974487764e-16       1.530208640839e-16 
  553       3.593260343316e-10       9.623426387062e-13      -1.958569542583e-12       0.000000000000e+00       4.380554493053e-14       5.923094725407e-16       1.425376531339e-16 
  554       3.592019040459e-10       9.707674662117e-13      -1.775184883149e-12       0.000000000000e+00       4.351933891292e-14       6.002441609014e-16       1.321114898221e-16 
  555       3.590468171648e-10       9.799054899737e-13      -1.592510481536e-12       0.000000000000e+00       4.323543943431e-14       6.087945373989e-16       1.217433077701e-16 
  556       3.588610050226e-10       9.897546966563e-13      -1.410629762578e-12       0.000000000000e+00       4.295383368671e-14       6.179534554875e-16       1.114340412633e-16 
  557       3.586447053677e-10       1.000312964260e-12      -1.229627163136e-12       0.000000000000e+00       4.267450819244e-14       6.277135976694e-16       1.011846252298e-16 
  558       3.583981623958e-10       1.011578061517e-12      -1.049588136283e-12       0.000000000000e+00       4.239744880017e-14       6.380674746278e-16       9.099599521967e-17 
  559       3.581216267820e-10       1.023547647287e-12      -8.705991554827e-13       0.000000000000e+00       4.212264068108e-14       6.490074243598e-16       8.086908738428e-17 
  560       3.578153557145e-10       1.036219269952e-12      -6.927477187683e-13       0.000000000000e+00       4.185006832483e-14       6.605256113099e-16       7.080483845515e-17 
  561       3.574796129267e-10       1.049590366810e-12      -5.161223529251e-13       0.000000000000e+00       4.157971553576e-14       6.726140255031e-16       6.080418572323e-17 
  562       3.571146687305e-10       1.063658263472e-12      -3.408126176700e-13       0.000000000000e+00       4.131156542889e-14       6.852644816782e-16       5.086806701800e-17 
  563       3.567208000487e-10       1.078420173257e-12      -1.669091098329e-13       0.000000000000e+00       4.104560042601e-14       6.984686184209e-16       4.099742068663e-17 
  564       3.562982904480e-10       1.093873196586e-12       5.496532463743e-15       0.000000000000e+00       4.078180225180e-14       7.122178972972e-16       3.119318557311e-17 
  565       3.558474301719e-10       1.110014320377e-12       1.763116256235e-13       0.000000000000e+00       4.052015192988e-14       7.265036019866e-16       2.145630099739e-17 
  566       3.553685161733e-10       1.126840417442e-12       3.454424363959e-13       0.000000000000e+00       4.026062977890e-14       7.413168374151e-16       1.178770673451e-17 
  567       3.548618521475e-10       1.144348245882e-12       5.127941776958e-13       0.000000000000e+00       4.000321540861e-14       7.566485288885e-16       2.188342993769e-18 
  568       3.543277485650e-10       1.162534448478e-12       6.782710044227e-13       0.000000000000e+00       3.974788771598e-14       7.724894212258e-16      -7.340849602190e-18 
  569       3.537665227040e-10       1.181395552091e-12       8.417760092803e-13       0.000000000000e+00       3.949462488121e-14       7.888300778925e-16      -1.679893003819e-17 
  570       3.531784986837e-10       1.200927967057e-12       1.003211218596e-12       0.000000000000e+00       3.924340436388e-14       8.056608801332e-16      -2.618495692742e-17 
  571       3.525640074966e-10       1.221127986578e-12       1.162477588140e-12       0.000000000000e+00       3.899420289901e-14       8.229720261057e-16      -3.549798853225e-17 
  572       3.519233870417e-10       1.241991786120e-12       1.319474998946e-12       0.000000000000e+00       3.874699649311e-14       8.407535300134e-16      -4.473708278515e-17 
  573       3.512569821571e-10       1.263515422808e-12       1.474102253128e-12       0.000000000000e+00       3.850176042032e-14       8.589952212391e-16      -5.390129730951e-17 
  574       3.505651446530e-10       1.285694834822e-12       1.626257069702e-12       0.000000000000e+00       3.825846921843e-14       8.776867434780e-16      -6.298968944050e-17 
  575       3.498482333442e-10       1.308525840790e-12       1.775836080407e-12       0.000000000000e+00       3.801709668500e-14       8.968175538709e-16      -7.200131624598e-17 
  576       3.491066140831e-10       1.332004139184e-12       1.922734825519e-12       0.000000000000e+00       3.777761587343e-14       9.163769221375e-16      -8.093523454730e-17 
  577       3.483406597927e-10       1.356125307715e-12       2.066847749676e-12       0.000000000000e+00       3.753999908905e-14       9.363539297094e-16      -8.979050094018e-17 
  578       3.475507504991e-10       1.380884802730e-12       2.208068197694e-12       0.000000000000e+00       3.730421788517e-14       9.567374688638e-16      -9.856617181559e-17 
  579       3.467372733641e-10       1.406277958603e-12       2.346288410389e-12       0.000000000000e+00       3.707024305920e-14       9.775162418562e-16      -1.072613033806e-16 
  580       3.459006227188e-10       1.432299987136e-12       2.481399520394e-12       0.000000000000e+00       3.683804464872e-14       9.986787600538e-16      -1.158749516793e-16 
  581       3.450412000957e-10       1.458945976947e-12       2.613291547980e-12       0.000000000000e+00       3.660759192754e-14       1.020213343069e-15      -1.244061726135e-16 
  582       3.441594142616e-10       1.486210892872e-12       2.741853396874e-12       0.000000000000e+00       3.637885340182e-14       1.042108117892e-15      -1.328540219637e-16 
  583       3.432556868210e-10       1.514088838719e-12       2.866986230871e-12       0.000000000000e+00       3.615180153661e-14       1.064351861909e-15      -1.412177617844e-16 
  584       3.423304691116e-10       1.542570826538e-12       2.988643979239e-12       0.000000000000e+00       3.592642707339e-14       1.086936556842e-15      -1.494974852120e-16 
  585       3.413842257959e-10       1.571646950432e-12       3.106793834947e-12       0.000000000000e+00       3.570272506248e-14       1.109854896898e-15      -1.576935073064e-16 
  586       3.404174293629e-10       1.601307117286e-12       3.221402965977e-12       0.000000000000e+00       3.548069016265e-14       1.133099450091e-15      -1.658061601831e-16 
  587       3.394305601637e-10       1.631541045902e-12       3.332438515861e-12       0.000000000000e+00       3.526031663891e-14       1.156662657672e-15      -1.738357931065e-16 
  588       3.384241064459e-10       1.662338266138e-12       3.439867604216e-12       0.000000000000e+00       3.504159836021e-14       1.180536833562e-15      -1.817827725834e-16 
  589       3.373985643883e-10       1.693688118040e-12       3.543657327283e-12       0.000000000000e+00       3.482452879722e-14       1.204714163777e-15      -1.896474824569e-16 
  590       3.363544381361e-10       1.725579750978e-12       3.643774758456e-12       0.000000000000e+00       3.460910102004e-14       1.229186705866e-15      -1.974303239997e-16 
  591       3.352922398350e-10       1.758002122781e-12       3.740186948825e-12       0.000000000000e+00       3.439530769601e-14       1.253946388334e-15      -2.051317160079e-16 
  592       3.342124896666e-10       1.790943998878e-12       3.832860927705e-12       0.000000000000e+00       3.418314108739e-14       1.278985010081e-15      -2.127520948946e-16 
  593       3.331157158829e-10       1.824393951424e-12       3.921763703175e-12       0.000000000000e+00       3.397259304918e-14       1.304294239825e-15      -2.202919147831e-16 
  594       3.320024548409e-10       1.858340358444e-12       4.006862262614e-12       0.000000000000e+00       3.376365502679e-14       1.329865615537e-15      -2.277516476013e-16 
  595       3.308732510377e-10       1.892771402964e-12       4.088123573235e-12       0.000000000000e+00       3.355631805386e-14       1.355690543871e-15      -2.351317831743e-16 
  596       3.297286571451e-10       1.927675072147e-12       4.165514582620e-12       0.000000000000e+00       3.335057274995e-14       1.381760299594e-15      -2.424328293191e-16 
  597       3.285692340445e-10       1.963039156430e-12       4.239002219258e-12       0.000000000000e+00       3.314640931834e-14       1.408066025016e-15      -2.496553119371e-16 
  598       3.273955508614e-10       1.998851248659e-12       4.308553393078e-12       0.000000000000e+00       3.294381754374e-14       1.434598729422e-15      -2.567997751085e-16 
  599       3.262081850005e-10       2.035098743222e-12       4.374134995985e-12       0.000000000000e+00       3.274278679005e-14       1.461349288503e-15      -2.638667811856e-16 
  600       3.250077221800e-10       2.071768835190e-12       4.435713902398e-12       0.000000000000e+00       3.254330599811e-14       1.488308443785e-15      -2.708569108862e-16 
  601       3.237947564672e-10       2.108848519446e-12       4.493256969781e-12       0.000000000000e+00       3.234536368347e-14       1.515466802060e-15      -2.777707633877e-16 
  602       3.225698903122e-10       2.146324589825e-12       4.546731039185e-12       0.000000000000e+00       3.214894793410e-14       1.542814834818e-15      -2.846089564203e-16 
  603       3.213337345836e-10       2.184183638248e-12       4.596102935775e-12       0.000000000000e+00       3.195404640814e-14       1.570342877676e-15      -2.913721263606e-16 
  604       3.200869086027e-10       2.222412053857e-12       4.641339469374e-12       0.000000000000e+00       3.176064633169e-14       1.598041129811e-15      -2.980609283254e-16 
  605       3.188300401787e-10       2.260996022153e-12       4.682407434993e-12       0.000000000000e+00       3.156873449654e-14       1.625899653387e-15      -3.046760362652e-16 
  606       3.175637656429e-10       2.299921524127e-12       4.719273613369e-12       0.000000000000e+00       3.137829725787e-14       1.653908372989e-15      -3.112181430579e-16 
  607       3.162887298840e-10       2.339174335399e-12       4.751904771499e-12       0.000000000000e+00       3.118932053208e-14       1.682057075051e-15      -3.176879606022e-16 
  608       3.150055863827e-10       2.378740025355e-12       4.780267663177e-12       0.000000000000e+00       3.100178979448e-14       1.710335407290e-15      -3.240862199112e-16 
  609       3.137149972465e-10       2.418603956276e-12       4.804329029529e-12       0.000000000000e+00       3.081569007706e-14       1.738732878133e-15      -3.304136712062e-16 
  610       3.124176332442e-10       2.458751282481e-12       4.824055599548e-12       0.000000000000e+00       3.063100596623e-14       1.767238856150e-15      -3.366710840104e-16 
  611       3.111141738410e-10       2.499166949457e-12       4.839414090631e-12       0.000000000000e+00       3.044772160058e-14       1.795842569484e-15      -3.428592472419e-16 
  612       3.098053072332e-10       2.539835692997e-12       4.850371209111e-12       0.000000000000e+00       3.026582066862e-14       1.824533105281e-15      -3.489789693080e-16 
  613       3.084917303830e-10       2.580742038337e-12       4.856893650798e-12       0.000000000000e+00       3.008528640653e-14       1.853299409123e-15      -3.550310781983e-16 
  614       3.071741490530e-10       2.621870299288e-12       4.858948101510e-12       0.000000000000e+00       2.990610159591e-14       1.882130284454e-15      -3.610164215787e-16 
  615       3.058532778414e-10       2.663204577371e-12       4.856501237610e-12       0.000000000000e+00       2.972824856151e-14       1.911014392015e-15      -3.669358668846e-16 
  616       3.045298402163e-10       2.704728760960e-12       4.849519726542e-12       0.000000000000e+00       2.955170916903e-14       1.939940249275e-15      -3.727903014148e-16 
  617       3.032045685510e-10       2.746426524406e-12       4.837970227366e-12       0.000000000000e+00       2.937646482280e-14       1.968896229857e-15      -3.785806324250e-16 
  618       3.018782041582e-10       2.788281327184e-12       4.821819391295e-12       0.000000000000e+00       2.920249646358e-14       1.997870562973e-15      -3.843077872211e-16 
  619       3.005514973252e-10       2.830276413019e-12       4.801033862228e-12       0.000000000000e+00       2.902978456629e-14       2.026851332852e-15      -3.899727132536e-16 
  620       2.992252073486e-10       2.872394809027e-12       4.775580277285e-12       0.000000000000e+00       2.885830913775e-14       2.055826478174e-15      -3.955763782102e-16 
  621       2.979001025689e-10       2.914619324851e-12       4.745425267348e-12       0.000000000000e+00       2.868804971444e-14       2.084783791496e-15      -4.011197701102e-16 
  622       2.965769010331e-10       2.956933350722e-12       4.710545859060e-12       0.000000000000e+00       2.851898832832e-14       2.113712740321e-15      -4.066035654346e-16 
  623       2.952560908852e-10       2.999323273940e-12       4.670960947338e-12       0.000000000000e+00       2.835111848507e-14       2.142609978283e-15      -4.120271247919e-16 
  624       2.939381058371e-10       3.041776117295e-12       4.626700561175e-12       0.000000000000e+00       2.818443639170e-14       2.171473961938e-15      -4.173894739105e-16 
  625       2.926233841763e-10       3.084278744642e-12       4.577795532665e-12       0.000000000000e+00       2.801893800621e-14       2.200303140811e-15      -4.226896334630e-16 
  626       2.913123687819e-10       3.126817860287e-12       4.524277500749e-12       0.000000000000e+00       2.785461903628e-14       2.229095957388e-15      -4.279266190566e-16 
  627       2.900055071418e-10       3.169380008370e-12       4.466178914981e-12       0.000000000000e+00       2.769147493786e-14       2.257850847113e-15      -4.330994412241e-16 
  628       2.887032513683e-10       3.211951572247e-12       4.403533039277e-12       0.000000000000e+00       2.752950091391e-14       2.286566238384e-15      -4.382071054151e-16 
  629       2.874060582149e-10       3.254518773872e-12       4.336373955678e-12       0.000000000000e+00       2.736869191306e-14       2.315240552542e-15      -4.432486119859e-16 
  630       2.861143890926e-10       3.297067673180e-12       4.264736568102e-12       0.000000000000e+00       2.720904262824e-14       2.343872203875e-15      -4.482229561913e-16 
  631       2.848287100861e-10       3.339584167473e-12       4.188656606102e-12       0.000000000000e+00       2.705054749538e-14       2.372459599603e-15      -4.531291281747e-16 
  632       2.835494919706e-10       3.382053990798e-12       4.108170628625e-12       0.000000000000e+00       2.689320069206e-14       2.401001139881e-15      -4.579661129591e-16 
  633       2.822772102278e-10       3.424462713335e-12       4.023316027762e-12       0.000000000000e+00       2.673699613619e-14       2.429495217787e-15      -4.627328904379e-16 
  634       2.810123450624e-10       3.466795740776e-12       3.934131032514e-12       0.000000000000e+00       2.658192748467e-14       2.457940219322e-15      -4.674284353660e-16 
  635       2.797553814187e-10       3.509038313708e-12       3.840654712540e-12       0.000000000000e+00       2.642798813207e-14       2.486334523401e-15      -4.720517173500e-16 
  636       2.785068089964e-10       3.551175507001e-12       3.742926981919e-12       0.000000000000e+00       2.627517120926e-14       2.514676501852e-15      -4.766017008394e-16 
  637       2.772671222679e-10       3.593192229183e-12       3.640988602904e-12       0.000000000000e+00       2.612346958214e-14       2.542964519405e-15      -4.810773451173e-16 
  638       2.760368204936e-10       3.635073221830e-12       3.534881189678e-12       0.000000000000e+00       2.597287585025e-14       2.571196933691e-15      -4.854776042915e-16 
  639       2.748164077394e-10       3.676803058944e-12       3.424647212115e-12       0.000000000000e+00       2.582338234547e-14       2.599372095238e-15      -4.898014272845e-16 
  640       2.736063928920e-10       3.718366146339e-12       3.310329999530e-12       0.000000000000e+00       2.567498113067e-14       2.627488347459e-15      -4.940477578253e-16 
  641       2.724072896763e-10       3.759746721022e-12       3.191973744442e-12       0.000000000000e+00       2.552766399838e-14       2.655544026655e-15      -4.982155344394e-16 
  642       2.712196166710e-10       3.800928850578e-12       3.069623506325e-12       0.000000000000e+00       2.538142246948e-14       2.683537462004e-15      -5.023036904400e-16 
  643       2.700438973253e-10       3.841896432549e-12       2.943325215370e-12       0.000000000000e+00       2.523624779185e-14       2.711466975558e-15      -5.063111539188e-16 
  644       2.688806599754e-10       3.882633193823e-12       2.813125676236e-12       0.000000000000e+00       2.509213093901e-14       2.739330882237e-15      -5.102368477366e-16 
  645       2.677304378607e-10       3.923122690009e-12       2.679072571812e-12       0.000000000000e+00       2.494906260885e-14       2.767127489827e-15      -5.140796895141e-16 
  646       2.665937691402e-10       3.963348304829e-12       2.541214466968e-12       0.000000000000e+00       2.480703322224e-14       2.794855098967e-15      -5.178385916231e-16 
  647       2.654711969090e-10       4.003293249493e-12       2.399600812318e-12       0.000000000000e+00       2.466603292173e-14       2.822512003154e-15      -5.215124611768e-16 
  648       2.643632692146e-10       4.042940562086e-12       2.254281947969e-12       0.000000000000e+00       2.452605157020e-14       2.850096488728e-15      -5.251002000207e-16 
  649       2.632705390732e-10       4.082273106949e-12       2.105309107287e-12       0.000000000000e+00       2.438707874955e-14       2.877606834874e-15      -5.286007047238e-16 
  650       2.621935644863e-10       4.121273574065e-12       1.952734420643e-12       0.000000000000e+00       2.424910375934e-14       2.905041313614e-15      -5.320128665689e-16 
  651       2.611329084568e-10       4.159924478439e-12       1.796610919177e-12       0.000000000000e+00       2.411211561548e-14       2.932398189801e-15      -5.353355715436e-16 
  652       2.600891390059e-10       4.198208159480e-12       1.636992538555e-12       0.000000000000e+00       2.397610304888e-14       2.959675721113e-15      -5.385677003311e-16 
  653       2.590628291887e-10       4.236106780389e-12       1.473934122719e-12       0.000000000000e+00       2.384105450412e-14       2.986872158052e-15      -5.417081283011e-16 
  654       2.580545571113e-10       4.273602327534e-12       1.307491427649e-12       0.000000000000e+00       2.370695813815e-14       3.013985743935e-15      -5.447557255004e-16 
  655       2.570649059469e-10       4.310676609842e-12       1.137721125120e-12       0.000000000000e+00       2.357380181891e-14       3.041014714889e-15      -5.477093566437e-16 
  656       2.560944639520e-10       4.347311258175e-12       9.646808064545e-13       0.000000000000e+00       2.344157312400e-14       3.067957299848e-15      -5.505678811047e-16 
  657       2.551438244832e-10       4.383487724715e-12       7.884289862823e-13       0.000000000000e+00       2.331025933942e-14       3.094811720545e-15      -5.533301529066e-16 
  658       2.542135860131e-10       4.419187282347e-12       6.090251062962e-13       0.000000000000e+00       2.317984745813e-14       3.121576191509e-15      -5.559950207128e-16 
  659       2.533043521473e-10       4.454391024045e-12       4.265295390085e-13       0.000000000000e+00       2.305032417879e-14       3.148248920059e-15      -5.585613278182e-16 
  660       2.524167316401e-10       4.489079862248e-12       2.410035915076e-13       0.000000000000e+00       2.292167590443e-14       3.174828106297e-15      -5.610279121395e-16 
  661       2.515512575904e-10       4.523236487558e-12       5.251117778892e-14       0.000000000000e+00       2.279389064848e-14       3.201311392762e-15      -5.633939906866e-16 
  662       2.507081430385e-10       4.556851293478e-12      -1.388761313769e-13       0.000000000000e+00       2.266696380195e-14       3.227694200068e-15      -5.656603223013e-16 
  663       2.498875200117e-10       4.589916581102e-12      -3.330840395229e-13       0.000000000000e+00       2.254089249081e-14       3.253971354550e-15      -5.678280705408e-16 
  664       2.490895198523e-10       4.622424611555e-12      -5.300371787722e-13       0.000000000000e+00       2.241567367930e-14       3.280137635134e-15      -5.698984216149e-16 
  665       2.483142732109e-10       4.654367605916e-12      -7.296591056231e-13       0.000000000000e+00       2.229130416911e-14       3.306187773176e-15      -5.718725844826e-16 
  666       2.475619100415e-10       4.685737745138e-12      -9.318722967352e-13       0.000000000000e+00       2.216778059858e-14       3.332116452306e-15      -5.737517909479e-16 
  667       2.468325595950e-10       4.716527169966e-12      -1.136598144715e-12       0.000000000000e+00       2.204509944187e-14       3.357918308276e-15      -5.755372957562e-16 
  668       2.461263504138e-10       4.746727980858e-12      -1.343756953903e-12       0.000000000000e+00       2.192325700818e-14       3.383587928801e-15      -5.772303766905e-16 
  669       2.454434103261e-10       4.776332237906e-12      -1.553267936158e-12       0.000000000000e+00       2.180224944093e-14       3.409119853400e-15      -5.788323346679e-16 
  670       2.447838664397e-10       4.805331960756e-12      -1.765049206643e-12       0.000000000000e+00       2.168207271694e-14       3.434508573246e-15      -5.803444938354e-16 
  671       2.441478451367e-10       4.833719128527e-12      -1.979017779611e-12       0.000000000000e+00       2.156272264561e-14       3.459748531007e-15      -5.817682016664e-16 
  672       2.435354720675e-10       4.861485679735e-12      -2.195089564193e-12       0.000000000000e+00       2.144419486817e-14       3.484834120686e-15      -5.831048290569e-16 
  673       2.429468721449e-10       4.888623512207e-12      -2.413179360181e-12       0.000000000000e+00       2.132648485678e-14       3.509759687473e-15      -5.843557704219e-16 
  674       2.423821695385e-10       4.915124483006e-12      -2.633200853816e-12       0.000000000000e+00       2.120958791380e-14       3.534519527581e-15      -5.855224437911e-16 
  675       2.418414876690e-10       4.940980408351e-12      -2.855066613571e-12       0.000000000000e+00       2.109349917095e-14       3.559107888093e-15      -5.866062909058e-16 
  676       2.413249492021e-10       4.966183063534e-12      -3.078688085941e-12       0.000000000000e+00       2.097821358849e-14       3.583518966809e-15      -5.876087773147e-16 
  677       2.408326760431e-10       4.990724182844e-12      -3.303975591225e-12       0.000000000000e+00       2.086372595442e-14       3.607746912083e-15      -5.885313924704e-16 
  678       2.403647893307e-10       5.014595459485e-12      -3.530838319313e-12       0.000000000000e+00       2.075003088367e-14       3.631785822672e-15      -5.893756498252e-16 
  679       2.399214094317e-10       5.037788545497e-12      -3.759184325473e-12       0.000000000000e+00       2.063712281731e-14       3.655629747580e-15      -5.901430869281e-16 
  680       2.395026559349e-10       5.060295051675e-12      -3.988920526137e-12       0.000000000000e+00       2.052499602171e-14       3.679272685898e-15      -5.908352655202e-16 
  681       2.391086476453e-10       5.082106547490e-12      -4.219952694684e-12       0.000000000000e+00       2.041364458774e-14       3.702708586651e-15      -5.914537716315e-16 
  682       2.387395025786e-10       5.103214561012e-12      -4.452185457229e-12       0.000000000000e+00       2.030306242997e-14       3.725931348640e-15      -5.920002156769e-16 
  683       2.383953379550e-10       5.123610578825e-12      -4.685522288405e-12       0.000000000000e+00       2.019324328586e-14       3.748934820290e-15      -5.924762325525e-16 
  684       2.380762701939e-10       5.143286045950e-12      -4.919865507156e-12       0.000000000000e+00       2.008418071494e-14       3.771712799486e-15      -5.928834817317e-16 
  685       2.377824149078e-10       5.162232365766e-12      -5.155116272514e-12       0.000000000000e+00       1.997586809800e-14       3.794259033424e-15      -5.932236473619e-16 
  686       2.375138868965e-10       5.180440899928e-12      -5.391174579391e-12       0.000000000000e+00       1.986829863630e-14       3.816567218453e-15      -5.934984383599e-16 
  687       2.372708001415e-10       5.197902968292e-12      -5.627939254362e-12       0.000000000000e+00       1.976146535074e-14       3.838630999916e-15      -5.937095885092e-16 
  688       2.370532678002e-10       5.214609848826e-12      -5.865307951453e-12       0.000000000000e+00       1.965536108105e-14       3.860443971997e-15      -5.938588565552e-16 
  689       2.368614022001e-10       5.230552777540e-12      -6.103177147923e-12       0.000000000000e+00       1.954997848501e-14       3.881999677563e-15      -5.939480263021e-16 
  690       2.366953148328e-10       5.245722948402e-12      -6.341442140056e-12       0.000000000000e+00       1.944531003760e-14       3.903291608011e-15      -5.939789067089e-16 
  691       2.365551163486e-10       5.260111513257e-12      -6.579997038940e-12       0.000000000000e+00       1.934134803022e-14       3.924313203107e-15      -5.939533319858e-16 
  692       2.364409165504e-10       5.273709581747e-12      -6.818734766258e-12       0.000000000000e+00       1.923808456987e-14       3.945057850832e-15      -5.938731616902e-16 
  693       2.363528243882e-10       5.286508221237e-12      -7.057547050071e-12       0.000000000000e+00       1.913551157833e-14       3.965518887228e-15      -5.937402808230e-16 
  694       2.362909479529e-10       5.298498456728e-12      -7.296324420604e-12       0.000000000000e+00       1.903362079138e-14       3.985689596239e-15      -5.935565999251e-16 
  695       2.362553944711e-10       5.309671270781e-12      -7.534956206035e-12       0.000000000000e+00       1.893240375797e-14       4.005563209556e-15      -5.933240551732e-16 
  696       2.362462702989e-10       5.320017603435e-12      -7.773330528276e-12       0.000000000000e+00       1.883185183939e-14       4.025132906460e-15      -5.930446084763e-16 
  697       2.362636809161e-10       5.329528352131e-12      -8.011334298762e-12       0.000000000000e+00       1.873195620851e-14       4.044391813667e-15      -5.927202475720e-16 
  698       2.363077309208e-10       5.338194371629e-12      -8.248853214237e-12       0.000000000000e+00       1.863270784894e-14       4.063333005172e-15      -5.923529861226e-16 
  699       2.363785240232e-10       5.346006473928e-12      -8.485771752537e-12       0.000000000000e+00       1.853409755421e-14       4.081949502091e-15      -5.919448638112e-16 
  700       2.364761081954e-10       5.352957425212e-12      -8.721980878648e-12       0.000000000000e+00       1.843611717905e-14       4.100235493330e-15      -5.914974714497e-16 
  701       2.366003098774e-10       5.359047982480e-12      -8.957401347533e-12       0.000000000000e+00       1.833876342334e-14       4.118190025804e-15      -5.910105152510e-16 
  702       2.367508963063e-10       5.364280982506e-12      -9.191960878370e-12       0.000000000000e+00       1.824203412537e-14       4.135813390779e-15      -5.904832228403e-16 
  703       2.369276300287e-10       5.368659356603e-12      -9.425586485917e-12       0.000000000000e+00       1.814592701638e-14       4.153105910148e-15      -5.899148155156e-16 
  704       2.371302688814e-10       5.372186131038e-12      -9.658204478185e-12       0.000000000000e+00       1.805043972013e-14       4.170067936578e-15      -5.893045082274e-16 
  705       2.373585659728e-10       5.374864427439e-12      -9.889740454109e-12       0.000000000000e+00       1.795556975234e-14       4.186699853647e-15      -5.886515095591e-16 
  706       2.376122696629e-10       5.376697463201e-12      -1.012011930122e-11       0.000000000000e+00       1.786131452019e-14       4.203002075991e-15      -5.879550217069e-16 
  707       2.378911235450e-10       5.377688551899e-12      -1.034926519331e-11       0.000000000000e+00       1.776767132185e-14       4.218975049445e-15      -5.872142404600e-16 
  708       2.381948664257e-10       5.377841103694e-12      -1.057710158813e-11       0.000000000000e+00       1.767463734592e-14       4.234619251183e-15      -5.864283551807e-16 
  709       2.385232323061e-10       5.377158625740e-12      -1.080355122500e-11       0.000000000000e+00       1.758220967102e-14       4.249935189864e-15      -5.855965487842e-16 
  710       2.388759503627e-10       5.375644722596e-12      -1.102853612256e-11       0.000000000000e+00       1.749038526517e-14       4.264923405773e-15      -5.847179977191e-16 
  711       2.392527449281e-10       5.373303096632e-12      -1.125197757639e-11       0.000000000000e+00       1.739916098538e-14       4.279584470963e-15      -5.837918719471e-16 
  712       2.396533354715e-10       5.370137548441e-12      -1.147379615668e-11       0.000000000000e+00       1.730853357710e-14       4.293918989395e-15      -5.828173349233e-16 
  713       2.400774365801e-10       5.366151977242e-12      -1.169391170594e-11       0.000000000000e+00       1.721849967375e-14       4.307927597088e-15      -5.817935435762e-16 
  714       2.405247579394e-10       5.361350381294e-12      -1.191224333661e-11       0.000000000000e+00       1.712905579617e-14       4.321610962251e-15      -5.807196482879e-16 
  715       2.409950043143e-10       5.355736858302e-12      -1.212870942881e-11       0.000000000000e+00       1.704019835215e-14       4.334969785435e-15      -5.795947928740e-16 
  716       2.414878755298e-10       5.349315605824e-12      -1.234322762794e-11       0.000000000000e+00       1.695192363594e-14       4.348004799668e-15      -5.784181145636e-16 
  717       2.420030664520e-10       5.342090921685e-12      -1.255571484239e-11       0.000000000000e+00       1.686422782770e-14       4.360716770602e-15      -5.771887439798e-16 
  718       2.425402669683e-10       5.334067204380e-12      -1.276608724120e-11       0.000000000000e+00       1.677710699304e-14       4.373106496654e-15      -5.759058051193e-16 
  719       2.430991619690e-10       5.325248953485e-12      -1.297426025174e-11       0.000000000000e+00       1.669055708250e-14       4.385174809148e-15      -5.745684153329e-16 
  720       2.436794313277e-10       5.315640770064e-12      -1.318014855735e-11       0.000000000000e+00       1.660457393104e-14       4.396922572458e-15      -5.731756853052e-16 
  721       2.442807498822e-10       5.305247357082e-12      -1.338366609507e-11       0.000000000000e+00       1.651915325755e-14       4.408350684149e-15      -5.717267190348e-16 
  722       2.449027874150e-10       5.294073519808e-12      -1.358472605326e-11       0.000000000000e+00       1.643429066434e-14       4.419460075121e-15      -5.702206138146e-16 
  723       2.455452086347e-10       5.282124166226e-12      -1.378324086929e-11       0.000000000000e+00       1.634998163663e-14       4.430251709751e-15      -5.686564602115e-16 
  724       2.462076731564e-10       5.269404307446e-12      -1.397912222720e-11       0.000000000000e+00       1.626622154208e-14       4.440726586035e-15      -5.670333420470e-16 
  725       2.468898354824e-10       5.255919058108e-12      -1.417228105540e-11       0.000000000000e+00       1.618300563023e-14       4.450885735731e-15      -5.653503363766e-16 
  726       2.475913449835e-10       5.241673636793e-12      -1.436262752431e-11       0.000000000000e+00       1.610032903205e-14       4.460730224501e-15      -5.636065134704e-16 
  727       2.483118458793e-10       5.226673366433e-12      -1.455007104404e-11       0.000000000000e+00       1.601818675941e-14       4.470261152052e-15      -5.618009367931e-16 
  728       2.490509772194e-10       5.210923674716e-12      -1.473452026209e-11       0.000000000000e+00       1.593657370457e-14       4.479479652282e-15      -5.599326629838e-16 
  729       2.498083728638e-10       5.194430094497e-12      -1.491588306098e-11       0.000000000000e+00       1.585548463971e-14       4.488386893418e-15      -5.580007418365e-16 
  730       2.505836614641e-10       5.177198264207e-12      -1.509406655592e-11       0.000000000000e+00       1.577491421639e-14       4.496984078162e-15      -5.560042162797e-16 
