# dimensionless [l(l+1)/2pi] C_l's for scalar dark radiation density isocurvature (DRID) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  834       6.236646111005e-11       1.310844198733e-12      -4.438889388711e-12       0.000000000000e+00       1.928889209615e-16       1.386835191115e-16      -2.721102529882e-17 
  835       6.259774699438e-11       1.299773108170e-12      -4.458038785991e-12       0.000000000000e+00       1.920772247569e-16       1.392584686434e-16      -2.702762044063e-17 
  836       6.283062844462e-11       1.288603156570e-12      -4.475966330356e-12       0.000000000000e+00       1.912699240954e-16       1.398177036280e-16      -2.684170108381e-17 
  837       6.306496738082e-11       1.277338967208e-12      -4.492667700934e-12       0.000000000000e+00       1.904669897308e-16       1.403612051110e-16      -2.665331072297e-17 
  838       6.330062434382e-11       1.265985210493e-12      -4.508138600475e-12       0.000000000000e+00       1.896683917305e-16       1.408889548257e-16      -2.646249336095e-17 
  839       6.353745849108e-11       1.254546604110e-12      -4.522374755476e-12       0.000000000000e+00       1.888740994726e-16       1.414009351957e-16      -2.626929351046e-17 
  840       6.377532759254e-11       1.243027913162e-12      -4.535371916327e-12       0.000000000000e+00       1.880840816437e-16       1.418971293386e-16      -2.607375619562e-17 
  841       6.401408802641e-11       1.231433950312e-12      -4.547125857439e-12       0.000000000000e+00       1.872983062361e-16       1.423775210679e-16      -2.587592695355e-17 
  842       6.425359477505e-11       1.219769575926e-12      -4.557632377384e-12       0.000000000000e+00       1.865167405454e-16       1.428420948969e-16      -2.567585183599e-17 
  843       6.449370142075e-11       1.208039698216e-12      -4.566887299028e-12       0.000000000000e+00       1.857393511678e-16       1.432908360410e-16      -2.547357741087e-17 
  844       6.473426014161e-11       1.196249273381e-12      -4.574886469669e-12       0.000000000000e+00       1.849661039977e-16       1.437237304209e-16      -2.526915076389e-17 
  845       6.497512170734e-11       1.184403305751e-12      -4.581625761172e-12       0.000000000000e+00       1.841969642250e-16       1.441407646655e-16      -2.506261950011e-17 
  846       6.521613547514e-11       1.172506847927e-12      -4.587101070104e-12       0.000000000000e+00       1.834318963325e-16       1.445419261147e-16      -2.485403174556e-17 
  847       6.545714938546e-11       1.160565000925e-12      -4.591308317870e-12       0.000000000000e+00       1.826708640937e-16       1.449272028227e-16      -2.464343614881e-17 
  848       6.569800995789e-11       1.148582914320e-12      -4.594243450849e-12       0.000000000000e+00       1.819138305697e-16       1.452965835605e-16      -2.443088188255e-17 
  849       6.593856228698e-11       1.136565786385e-12      -4.595902440530e-12       0.000000000000e+00       1.811607581072e-16       1.456500578190e-16      -2.421641864518e-17 
  850       6.617865003807e-11       1.124518864235e-12      -4.596281283646e-12       0.000000000000e+00       1.804116083354e-16       1.459876158120e-16      -2.400009666244e-17 
  851       6.641811544312e-11       1.112447443969e-12      -4.595376002313e-12       0.000000000000e+00       1.796663421640e-16       1.463092484792e-16      -2.378196668892e-17 
  852       6.665679929653e-11       1.100356870814e-12      -4.593182644162e-12       0.000000000000e+00       1.789249197801e-16       1.466149474889e-16      -2.356208000972e-17 
  853       6.689454095102e-11       1.088252539264e-12      -4.589697282476e-12       0.000000000000e+00       1.781873006460e-16       1.469047052412e-16      -2.334048844200e-17 
  854       6.713117831340e-11       1.076139893228e-12      -4.584916016329e-12       0.000000000000e+00       1.774534434966e-16       1.471785148706e-16      -2.311724433658e-17 
  855       6.736654784045e-11       1.064024426164e-12      -4.578834970715e-12       0.000000000000e+00       1.767233063368e-16       1.474363702492e-16      -2.289240057954e-17 
  856       6.760049784344e-11       1.051911378521e-12      -4.571452764661e-12       0.000000000000e+00       1.759968516151e-16       1.476782772052e-16      -2.266601031734e-17 
  857       6.783292865882e-11       1.039804824087e-12      -4.562777961402e-12       0.000000000000e+00       1.752740618471e-16       1.479042873818e-16      -2.243812612406e-17 
  858       6.806375315427e-11       1.027708568340e-12      -4.552821745516e-12       0.000000000000e+00       1.745549242536e-16       1.481144649613e-16      -2.220880082315e-17 
  859       6.829288348010e-11       1.015626449837e-12      -4.541595467001e-12       0.000000000000e+00       1.738394256063e-16       1.483088755068e-16      -2.197808776407e-17 
  860       6.852023106721e-11       1.003562340308e-12      -4.529110641819e-12       0.000000000000e+00       1.731275522268e-16       1.484875859669e-16      -2.174604082389e-17 
  861       6.874570662518e-11       9.915201447485e-13      -4.515378952434e-12       0.000000000000e+00       1.724192899841e-16       1.486506646805e-16      -2.151271440876e-17 
  862       6.896922014021e-11       9.795038015116e-13      -4.500412248351e-12       0.000000000000e+00       1.717146242934e-16       1.487981813816e-16      -2.127816345552e-17 
  863       6.919068087317e-11       9.675172824021e-13      -4.484222546652e-12       0.000000000000e+00       1.710135401146e-16       1.489302072039e-16      -2.104244343322e-17 
  864       6.940999735757e-11       9.555645927688e-13      -4.466822032544e-12       0.000000000000e+00       1.703160219497e-16       1.490468146859e-16      -2.080561034462e-17 
  865       6.962707739763e-11       9.436497715969e-13      -4.448223059889e-12       0.000000000000e+00       1.696220538420e-16       1.491480777753e-16      -2.056772072782e-17 
  866       6.984182806624e-11       9.317768916016e-13      -4.428438151750e-12       0.000000000000e+00       1.689316193739e-16       1.492340718340e-16      -2.032883165771e-17 
  867       7.005415570298e-11       9.199500593206e-13      -4.407480000926e-12       0.000000000000e+00       1.682447016655e-16       1.493048736429e-16      -2.008900074759e-17 
  868       7.026396591216e-11       9.081734152070e-13      -4.385361470495e-12       0.000000000000e+00       1.675612833725e-16       1.493605614064e-16      -1.984828615065e-17 
  869       7.047116356077e-11       8.964511337221e-13      -4.362095594351e-12       0.000000000000e+00       1.668813466848e-16       1.494012147574e-16      -1.960674656157e-17 
  870       7.067565277656e-11       8.847874234285e-13      -4.337695577744e-12       0.000000000000e+00       1.662048733246e-16       1.494269147622e-16      -1.936444121801e-17 
  871       7.087733694601e-11       8.731865270826e-13      -4.312174797821e-12       0.000000000000e+00       1.655318445450e-16       1.494377439248e-16      -1.912142990219e-17 
  872       7.107611871232e-11       8.616527217279e-13      -4.285546804163e-12       0.000000000000e+00       1.648622411279e-16       1.494337861921e-16      -1.887777294241e-17 
  873       7.127189997347e-11       8.501903187876e-13      -4.257825319326e-12       0.000000000000e+00       1.641960433825e-16       1.494151269586e-16      -1.863353121462e-17 
  874       7.146458188022e-11       8.388036641572e-13      -4.229024239378e-12       0.000000000000e+00       1.635332311435e-16       1.493818530710e-16      -1.838876614393e-17 
  875       7.165406483407e-11       8.274971382979e-13      -4.199157634443e-12       0.000000000000e+00       1.628737837695e-16       1.493340528332e-16      -1.814353970616e-17 
  876       7.184024848533e-11       8.162751563294e-13      -4.168239749236e-12       0.000000000000e+00       1.622176801413e-16       1.492718160106e-16      -1.789791442942e-17 
  877       7.202303173110e-11       8.051421681221e-13      -4.136285003604e-12       0.000000000000e+00       1.615648986601e-16       1.491952338356e-16      -1.765195339560e-17 
  878       7.220231271329e-11       7.941026583909e-13      -4.103307993068e-12       0.000000000000e+00       1.609154172455e-16       1.491043990118e-16      -1.740572024194e-17 
  879       7.237798881662e-11       7.831611467873e-13      -4.069323489355e-12       0.000000000000e+00       1.602692133347e-16       1.489994057190e-16      -1.715927916257e-17 
  880       7.254995666665e-11       7.723221879927e-13      -4.034346440948e-12       0.000000000000e+00       1.596262638795e-16       1.488803496177e-16      -1.691269491006e-17 
  881       7.271811212776e-11       7.615903718112e-13      -3.998391973616e-12       0.000000000000e+00       1.589865453460e-16       1.487473278544e-16      -1.666603279694e-17 
  882       7.288235030118e-11       7.509703232623e-13      -3.961475390959e-12       0.000000000000e+00       1.583500337115e-16       1.486004390660e-16      -1.641935869726e-17 
  883       7.304256552300e-11       7.404667026738e-13      -3.923612174943e-12       0.000000000000e+00       1.577167044639e-16       1.484397833843e-16      -1.617273904815e-17 
  884       7.319865136218e-11       7.300842057748e-13      -3.884817986446e-12       0.000000000000e+00       1.570865325994e-16       1.482654624416e-16      -1.592624085132e-17 
  885       7.335050061855e-11       7.198275637884e-13      -3.845108665790e-12       0.000000000000e+00       1.564594926209e-16       1.480775793745e-16      -1.567993167463e-17 
  886       7.349800532082e-11       7.097015435249e-13      -3.804500233285e-12       0.000000000000e+00       1.558355585365e-16       1.478762388295e-16      -1.543387965363e-17 
  887       7.364105672462e-11       6.997109474741e-13      -3.763008889768e-12       0.000000000000e+00       1.552147038574e-16       1.476615469671e-16      -1.518815349311e-17 
  888       7.377954531047e-11       6.898606138985e-13      -3.720651017141e-12       0.000000000000e+00       1.545969015965e-16       1.474336114671e-16      -1.494282246862e-17 
  889       7.391336078179e-11       6.801554169264e-13      -3.677443178909e-12       0.000000000000e+00       1.539821242667e-16       1.471925415331e-16      -1.469795642803e-17 
  890       7.404239206297e-11       6.706002666442e-13      -3.633402120726e-12       0.000000000000e+00       1.533703438789e-16       1.469384478972e-16      -1.445362579307e-17 
  891       7.416652729728e-11       6.612001091897e-13      -3.588544770926e-12       0.000000000000e+00       1.527615319405e-16       1.466714428250e-16      -1.420990156087e-17 
  892       7.428565384499e-11       6.519599268448e-13      -3.542888241067e-12       0.000000000000e+00       1.521556594540e-16       1.463916401202e-16      -1.396685530552e-17 
  893       7.439965828130e-11       6.428847381284e-13      -3.496449826472e-12       0.000000000000e+00       1.515526969144e-16       1.460991551294e-16      -1.372455917958e-17 
  894       7.450842639437e-11       6.339795978891e-13      -3.449247006763e-12       0.000000000000e+00       1.509526143086e-16       1.457941047471e-16      -1.348308591564e-17 
  895       7.461185981803e-11       6.252490082766e-13      -3.401297715506e-12       0.000000000000e+00       1.503553847665e-16       1.454765974541e-16      -1.324249347428e-17 
  896       7.470992623113e-11       6.166951409362e-13      -3.352621152862e-12       0.000000000000e+00       1.497609955866e-16       1.451467032473e-16      -1.300277871039e-17 
  897       7.480260997314e-11       6.083195859980e-13      -3.303236987259e-12       0.000000000000e+00       1.491694373871e-16       1.448044832290e-16      -1.276392295408e-17 
  898       7.488989548413e-11       6.001239385745e-13      -3.253165088077e-12       0.000000000000e+00       1.485807004677e-16       1.444499995318e-16      -1.252590729500e-17 
  899       7.497176730530e-11       5.921097987652e-13      -3.202425526221e-12       0.000000000000e+00       1.479947748079e-16       1.440833153218e-16      -1.228871258161e-17 
  900       7.504821007951e-11       5.842787716619e-13      -3.151038574703e-12       0.000000000000e+00       1.474116500662e-16       1.437044948019e-16      -1.205231942042e-17 
  901       7.511920855171e-11       5.766324673526e-13      -3.099024709226e-12       0.000000000000e+00       1.468313155788e-16       1.433136032147e-16      -1.181670817521e-17 
  902       7.518474756950e-11       5.691725009271e-13      -3.046404608757e-12       0.000000000000e+00       1.462537603586e-16       1.429107068466e-16      -1.158185896630e-17 
  903       7.524481208360e-11       5.619004924809e-13      -2.993199156111e-12       0.000000000000e+00       1.456789730939e-16       1.424958730304e-16      -1.134775166979e-17 
  904       7.529938714835e-11       5.548180671203e-13      -2.939429438529e-12       0.000000000000e+00       1.451069421469e-16       1.420691701486e-16      -1.111436591680e-17 
  905       7.534845792222e-11       5.479268549671e-13      -2.885116748258e-12       0.000000000000e+00       1.445376555534e-16       1.416306676372e-16      -1.088168109273e-17 
  906       7.539200966831e-11       5.412284911633e-13      -2.830282583132e-12       0.000000000000e+00       1.439711010207e-16       1.411804359883e-16      -1.064967633647e-17 
  907       7.543002775482e-11       5.347246158757e-13      -2.774948647148e-12       0.000000000000e+00       1.434072659272e-16       1.407185467539e-16      -1.041833053970e-17 
  908       7.546249765561e-11       5.284168743007e-13      -2.719136851052e-12       0.000000000000e+00       1.428461373206e-16       1.402450725489e-16      -1.018762234608e-17 
  909       7.548940495063e-11       5.223069166689e-13      -2.662869312911e-12       0.000000000000e+00       1.422877019172e-16       1.397600870547e-16      -9.957530150521e-18 
  910       7.551073532646e-11       5.163963982499e-13      -2.606168358698e-12       0.000000000000e+00       1.417319461005e-16       1.392636650219e-16      -9.728032098448e-18 
  911       7.552647457681e-11       5.106869793571e-13      -2.549056522872e-12       0.000000000000e+00       1.411788559201e-16       1.387558822741e-16      -9.499106085008e-18 
  912       7.553660860299e-11       5.051803253522e-13      -2.491556548952e-12       0.000000000000e+00       1.406284170907e-16       1.382368157110e-16      -9.270729754339e-18 
  913       7.554112341445e-11       4.998781066500e-13      -2.433691390104e-12       0.000000000000e+00       1.400806149904e-16       1.377065433118e-16      -9.042880498809e-18 
  914       7.554000512924e-11       4.947819987231e-13      -2.375484209716e-12       0.000000000000e+00       1.395354346604e-16       1.371651441382e-16      -8.815535458262e-18 
  915       7.553323997454e-11       4.898936821067e-13      -2.316958381978e-12       0.000000000000e+00       1.389928608029e-16       1.366126983377e-16      -8.588671519262e-18 
  916       7.552081428714e-11       4.852148424030e-13      -2.258137492465e-12       0.000000000000e+00       1.384528777807e-16       1.360492871475e-16      -8.362265314340e-18 
  917       7.550271451395e-11       4.807471702864e-13      -2.199045338711e-12       0.000000000000e+00       1.379154696155e-16       1.354749928967e-16      -8.136293221239e-18 
  918       7.547892721248e-11       4.764923615076e-13      -2.139705930796e-12       0.000000000000e+00       1.373806199872e-16       1.348898990107e-16      -7.910731362155e-18 
  919       7.544943905137e-11       4.724521168990e-13      -2.080143491918e-12       0.000000000000e+00       1.368483122322e-16       1.342940900136e-16      -7.685555602990e-18 
  920       7.541423681087e-11       4.686281423788e-13      -2.020382458977e-12       0.000000000000e+00       1.363185293428e-16       1.336876515320e-16      -7.460741552591e-18 
  921       7.537330738334e-11       4.650221489561e-13      -1.960447483157e-12       0.000000000000e+00       1.357912539657e-16       1.330706702981e-16      -7.236264561997e-18 
  922       7.532663777375e-11       4.616358527351e-13      -1.900363430498e-12       0.000000000000e+00       1.352664684007e-16       1.324432341529e-16      -7.012099723684e-18 
  923       7.527421510019e-11       4.584709749206e-13      -1.840155382485e-12       0.000000000000e+00       1.347441546000e-16       1.318054320497e-16      -6.788221870813e-18 
  924       7.521602659435e-11       4.555292418221e-13      -1.779848636619e-12       0.000000000000e+00       1.342242941667e-16       1.311573540571e-16      -6.564605576470e-18 
  925       7.515205960203e-11       4.528123848585e-13      -1.719468707004e-12       0.000000000000e+00       1.337068683537e-16       1.304990913626e-16      -6.341225152915e-18 
  926       7.508230158364e-11       4.503221405632e-13      -1.659041324921e-12       0.000000000000e+00       1.331918580624e-16       1.298307362755e-16      -6.118054650827e-18 
  927       7.500674011471e-11       4.480602505885e-13      -1.598592439412e-12       0.000000000000e+00       1.326792438419e-16       1.291523822306e-16      -5.895067858548e-18 
  928       7.492536288635e-11       4.460284617103e-13      -1.538148217856e-12       0.000000000000e+00       1.321690058877e-16       1.284641237910e-16      -5.672238301330e-18 
  929       7.483815770580e-11       4.442285258331e-13      -1.477735046551e-12       0.000000000000e+00       1.316611240401e-16       1.277660566519e-16      -5.449539240575e-18 
  930       7.474511249690e-11       4.426621999943e-13      -1.417379531295e-12       0.000000000000e+00       1.311555777836e-16       1.270582776435e-16      -5.226943673090e-18 
  931       7.464621530059e-11       4.413312463691e-13      -1.357108497961e-12       0.000000000000e+00       1.306523462457e-16       1.263408847343e-16      -5.004424330321e-18 
  932       7.454145427542e-11       4.402374322754e-13      -1.296948993081e-12       0.000000000000e+00       1.301514081954e-16       1.256139770347e-16      -4.781953677607e-18 
  933       7.443081769803e-11       4.393825301781e-13      -1.236928284424e-12       0.000000000000e+00       1.296527420420e-16       1.248776547999e-16      -4.559503913420e-18 
  934       7.431430503317e-11       4.387677786588e-13      -1.177071987839e-12       0.000000000000e+00       1.291563284265e-16       1.241320505383e-16      -4.337061884153e-18 
  935       7.419196033221e-11       4.383922560802e-13      -1.117398414523e-12       0.000000000000e+00       1.286621580402e-16       1.233774228629e-16      -4.114674085498e-18 
  936       7.406383935778e-11       4.382544815040e-13      -1.057924136527e-12       0.000000000000e+00       1.281702239254e-16       1.226140641136e-16      -3.892402363137e-18 
  937       7.392999856364e-11       4.383529513522e-13      -9.986658528015e-13       0.000000000000e+00       1.276805188942e-16       1.218422693930e-16      -3.670309062275e-18 
  938       7.379049509663e-11       4.386861393380e-13      -9.396403895216e-13       0.000000000000e+00       1.271930355275e-16       1.210623365737e-16      -3.448457028935e-18 
  939       7.364538679880e-11       4.392524963959e-13      -8.808647004060e-13       0.000000000000e+00       1.267077661740e-16       1.202745663063e-16      -3.226909611252e-18 
  940       7.349473220932e-11       4.400504506127e-13      -8.223558670409e-13       0.000000000000e+00       1.262247029496e-16       1.194792620263e-16      -3.005730660768e-18 
  941       7.333859056659e-11       4.410784071581e-13      -7.641310992018e-13       0.000000000000e+00       1.257438377363e-16       1.186767299622e-16      -2.784984533725e-18 
  942       7.317702181021e-11       4.423347482153e-13      -7.062077351761e-13       0.000000000000e+00       1.252651621821e-16       1.178672791428e-16      -2.564736092364e-18 
  943       7.301008658300e-11       4.438178329115e-13      -6.486032420849e-13       0.000000000000e+00       1.247886676992e-16       1.170512214049e-16      -2.345050706216e-18 
  944       7.283784623306e-11       4.455259972488e-13      -5.913352162053e-13       0.000000000000e+00       1.243143454640e-16       1.162288714007e-16      -2.125994253397e-18 
  945       7.266036281573e-11       4.474575540346e-13      -5.344213832927e-13       0.000000000000e+00       1.238421864160e-16       1.154005466054e-16      -1.907633121905e-18 
  946       7.247769909567e-11       4.496107928125e-13      -4.778795989029e-13       0.000000000000e+00       1.233721812569e-16       1.145665673248e-16      -1.690034210914e-18 
  947       7.228991854884e-11       4.519839797926e-13      -4.217278487145e-13       0.000000000000e+00       1.229043204498e-16       1.137272567028e-16      -1.473264932067e-18 
  948       7.209708536454e-11       4.545753577823e-13      -3.659842488507e-13       0.000000000000e+00       1.224385942187e-16       1.128829407289e-16      -1.257393210773e-18 
  949       7.189926444743e-11       4.573831461171e-13      -3.106670462021e-13       0.000000000000e+00       1.219749925473e-16       1.120339482461e-16      -1.042487487502e-18 
  950       7.169652141953e-11       4.604055405910e-13      -2.557946187483e-13       0.000000000000e+00       1.215135051784e-16       1.111806109579e-16      -8.286167190756e-19 
  951       7.148892262227e-11       4.636407133871e-13      -2.013854758806e-13       0.000000000000e+00       1.210541216130e-16       1.103232634363e-16      -6.158503799681e-19 
  952       7.127653511848e-11       4.670868130086e-13      -1.474582587239e-13       0.000000000000e+00       1.205968311097e-16       1.094622431290e-16      -4.042584635966e-19 
  953       7.105942669444e-11       4.707419642089e-13      -9.403174045894e-14       0.000000000000e+00       1.201416226835e-16       1.085978903673e-16      -1.939114836175e-19 
  954       7.083766586188e-11       4.746042679228e-13      -4.112482664476e-14       0.000000000000e+00       1.196884851056e-16       1.077305483734e-16       1.511952477877e-20 
  955       7.061132186001e-11       4.786718011966e-13       1.124344445942e-14       0.000000000000e+00       1.192374069017e-16       1.068605632683e-16       2.227630035733e-19 
  956       7.038046465753e-11       4.829426171193e-13       6.305390157182e-14       0.000000000000e+00       1.187883763523e-16       1.059882840786e-16       4.289468706236e-19 
  957       7.014516495466e-11       4.874147447527e-13       1.142872400659e-13       0.000000000000e+00       1.183413814909e-16       1.051140627451e-16       6.335985183691e-19 
  958       6.990549418515e-11       4.920861890623e-13       1.649240216482e-13       0.000000000000e+00       1.178964101036e-16       1.042382541294e-16       8.366448125359e-19 
  959       6.966152451833e-11       4.969549308480e-13       2.149446740361e-13       0.000000000000e+00       1.174534497286e-16       1.033612160220e-16       1.038012090843e-18 
  960       6.941332886109e-11       5.020189266746e-13       2.643294906357e-13       0.000000000000e+00       1.170124876548e-16       1.024833091497e-16       1.237626161705e-18 
  961       6.916098085991e-11       5.072761088024e-13       3.130586302193e-13       0.000000000000e+00       1.165735109214e-16       1.016048971833e-16       1.435412302942e-18 
  962       6.890455490291e-11       5.127243851181e-13       3.611121166037e-13       0.000000000000e+00       1.161365063170e-16       1.007263467447e-16       1.631295260479e-18 
  963       6.864412612183e-11       5.183616390650e-13       4.084698383276e-13       0.000000000000e+00       1.157014603787e-16       9.984802741502e-17       1.825199247057e-18 
  964       6.837977039408e-11       5.241857295741e-13       4.551115483294e-13       0.000000000000e+00       1.152683593913e-16       9.897031174183e-17       2.017047940932e-18 
  965       6.811156434476e-11       5.301944909945e-13       5.010168636252e-13       0.000000000000e+00       1.148371893867e-16       9.809357524677e-17       2.206764484585e-18 
  966       6.783958534863e-11       5.363857330239e-13       5.461652649867e-13       0.000000000000e+00       1.144079361428e-16       9.721819643308e-17       2.394271483428e-18 
  967       6.756391153222e-11       5.427572406395e-13       5.905360966184e-13       0.000000000000e+00       1.139805851830e-16       9.634455679320e-17       2.579491004502e-18 
  968       6.728462177577e-11       5.493067740287e-13       6.341085658360e-13       0.000000000000e+00       1.135551217750e-16       9.547304081630e-17       2.762344575192e-18 
  969       6.700179571528e-11       5.560320685193e-13       6.768617427440e-13       0.000000000000e+00       1.131315309305e-16       9.460403599582e-17       2.942753181923e-18 
  970       6.671551374454e-11       5.629308345106e-13       7.187745599134e-13       0.000000000000e+00       1.127097974039e-16       9.373793283705e-17       3.120637268874e-18 
  971       6.642585701714e-11       5.700007574036e-13       7.598258120595e-13       0.000000000000e+00       1.122899056918e-16       9.287512486465e-17       3.295916736675e-18 
  972       6.613290744850e-11       5.772394975322e-13       7.999941557199e-13       0.000000000000e+00       1.118718400320e-16       9.201600863023e-17       3.468510941117e-18 
  973       6.583674837621e-11       5.846444993804e-13       8.392609383994e-13       0.000000000000e+00       1.114555862631e-16       9.116090957243e-17       3.638360160884e-18 
  974       6.553746654797e-11       5.922124162389e-13       8.776187331783e-13       0.000000000000e+00       1.110411374348e-16       9.030985836274e-17       3.805490356373e-18 
  975       6.523515016751e-11       5.999396767746e-13       9.150629315724e-13       0.000000000000e+00       1.106284882802e-16       8.946281121754e-17       3.969949380356e-18 
  976       6.492988824108e-11       6.078226748678e-13       9.515889257155e-13       0.000000000000e+00       1.102176333625e-16       8.861972373938e-17       4.131785598501e-18 
  977       6.462177057949e-11       6.158577695182e-13       9.871921083954e-13       0.000000000000e+00       1.098085670744e-16       8.778055091514e-17       4.291047890797e-18 
  978       6.431088780030e-11       6.240412847517e-13       1.021867873091e-12       0.000000000000e+00       1.094012836378e-16       8.694524711419e-17       4.447785652975e-18 
  979       6.399733132985e-11       6.323695095265e-13       1.055611614005e-12       0.000000000000e+00       1.089957771030e-16       8.611376608656e-17       4.602048797932e-18 
  980       6.368119340539e-11       6.408386976401e-13       1.088418726106e-12       0.000000000000e+00       1.085920413480e-16       8.528606096110e-17       4.753887757157e-18 
  981       6.336256707721e-11       6.494450676353e-13       1.120284605159e-12       0.000000000000e+00       1.081900700785e-16       8.446208424365e-17       4.903353482153e-18 
  982       6.304154621069e-11       6.581848027070e-13       1.151204647763e-12       0.000000000000e+00       1.077898568265e-16       8.364178781520e-17       5.050497445861e-18 
  983       6.271822548845e-11       6.670540506086e-13       1.181174251388e-12       0.000000000000e+00       1.073913949505e-16       8.282512293005e-17       5.195371644083e-18 
  984       6.239270041243e-11       6.760489235585e-13       1.210188814412e-12       0.000000000000e+00       1.069946776343e-16       8.201204021398e-17       5.338028596906e-18 
  985       6.206506730601e-11       6.851654981464e-13       1.238243736154e-12       0.000000000000e+00       1.065996978870e-16       8.120248966242e-17       5.478521350127e-18 
  986       6.173542331608e-11       6.943998152403e-13       1.265334416912e-12       0.000000000000e+00       1.062064485420e-16       8.039642063859e-17       5.616903476673e-18 
  987       6.140386641521e-11       7.037478798922e-13       1.291456257999e-12       0.000000000000e+00       1.058149222566e-16       7.959378187169e-17       5.753229078032e-18 
  988       6.107049540366e-11       7.132056612453e-13       1.316604661779e-12       0.000000000000e+00       1.054251115114e-16       7.879452145507e-17       5.887552785667e-18 
  989       6.073540991157e-11       7.227690924403e-13       1.340775031703e-12       0.000000000000e+00       1.050370086097e-16       7.799858684434e-17       6.019929762446e-18 
  990       6.039871040102e-11       7.324340705216e-13       1.363962772346e-12       0.000000000000e+00       1.046506056770e-16       7.720592485561e-17       6.150415704066e-18 
  991       6.006049816813e-11       7.421964563441e-13       1.386163289439e-12       0.000000000000e+00       1.042658946605e-16       7.641648166359e-17       6.279066840474e-18 
  992       5.972087534520e-11       7.520520744795e-13       1.407371989911e-12       0.000000000000e+00       1.038828673282e-16       7.563020279979e-17       6.405939937289e-18 
  993       5.937994490277e-11       7.619967131230e-13       1.427584281921e-12       0.000000000000e+00       1.035015152687e-16       7.484703315068e-17       6.531092297232e-18 
  994       5.903781065174e-11       7.720261239996e-13       1.446795574897e-12       0.000000000000e+00       1.031218298905e-16       7.406691695584e-17       6.654581761544e-18 
  995       5.869457724549e-11       7.821360222705e-13       1.465001279566e-12       0.000000000000e+00       1.027438024211e-16       7.328979780614e-17       6.776466711411e-18 
  996       5.835035018197e-11       7.923220864400e-13       1.482196808000e-12       0.000000000000e+00       1.023674239072e-16       7.251561864188e-17       6.896806069390e-18 
  997       5.800523580580e-11       8.025799582615e-13       1.498377573642e-12       0.000000000000e+00       1.019926852134e-16       7.174432175099e-17       7.015659300829e-18 
  998       5.765934131036e-11       8.129052426444e-13       1.513538991349e-12       0.000000000000e+00       1.016195770218e-16       7.097584876715e-17       7.133086415293e-18 
  999       5.731277473996e-11       8.232935075601e-13       1.527676477425e-12       0.000000000000e+00       1.012480898317e-16       7.021014066801e-17       7.249147967988e-18 
 1000       5.696564499183e-11       8.337402839492e-13       1.540785449657e-12       0.000000000000e+00       1.008782139588e-16       6.944713777329e-17       7.363905061184e-18 
 1001       5.661806181835e-11       8.442410656272e-13       1.552861327352e-12       0.000000000000e+00       1.005099395345e-16       6.868677974300e-17       7.477419345637e-18 
 1002       5.627013582905e-11       8.547913091916e-13       1.563899531374e-12       0.000000000000e+00       1.001432565058e-16       6.792900557556e-17       7.589753022016e-18 
 1003       5.592197849277e-11       8.653864339280e-13       1.573895484177e-12       0.000000000000e+00       9.977815463423e-17       6.717375360601e-17       7.700968842324e-18 
 1004       5.557370213976e-11       8.760218217167e-13       1.582844609844e-12       0.000000000000e+00       9.941462349548e-17       6.642096150411e-17       7.811130111322e-18 
 1005       5.522541996376e-11       8.866928169395e-13       1.590742334121e-12       0.000000000000e+00       9.905265247889e-17       6.567056627259e-17       7.920300687954e-18 
 1006       5.487724602412e-11       8.973947263856e-13       1.597584084457e-12       0.000000000000e+00       9.869223078676e-17       6.492250424521e-17       8.028544986769e-18 
 1007       5.452929524790e-11       9.081228191586e-13       1.603365290032e-12       0.000000000000e+00       9.833334743389e-17       6.417671108504e-17       8.135927979347e-18 
 1008       5.418168343198e-11       9.188723265827e-13       1.608081381803e-12       0.000000000000e+00       9.797599124689e-17       6.343312178251e-17       8.242515195721e-18 
 1009       5.383452724515e-11       9.296384421092e-13       1.611727792534e-12       0.000000000000e+00       9.762015086370e-17       6.269167065366e-17       8.348372725799e-18 
 1010       5.348794423023e-11       9.404163212233e-13       1.614299956830e-12       0.000000000000e+00       9.726581473299e-17       6.195229133827e-17       8.453567220791e-18 
 1011       5.314205280616e-11       9.512010813501e-13       1.615793311181e-12       0.000000000000e+00       9.691297111356e-17       6.121491679801e-17       8.558165894632e-18 
 1012       5.279696375135e-11       9.619880435480e-13       1.616205490163e-12       0.000000000000e+00       9.656160942820e-17       6.047947414955e-17       8.662216933183e-18 
 1013       5.245275451480e-11       9.727734615980e-13       1.615542949711e-12       0.000000000000e+00       9.621172434773e-17       5.974586908584e-17       8.765690409244e-18 
 1014       5.210949453834e-11       9.835538032523e-13       1.613814439524e-12       0.000000000000e+00       9.586331176473e-17       5.901400122629e-17       8.868536517521e-18 
